Date,Open,High,Low,Close,Adj Close,Volume
13-09-12,106.776779,108.399323,104.624725,105.105659,101.092834,102255
14-09-12,106.295845,107.801796,105.484573,106.150108,102.097404,189464
17-09-12,105.120232,111.965019,105.120232,108.841393,104.685944,245218
18-09-12,107.262566,109.788681,106.971092,107.452026,103.349617,117262
20-09-12,104.935631,108.807381,104.736458,106.256981,102.200203,75083
21-09-12,106.480446,107.923248,104.75589,105.98494,101.938545,658915
24-09-12,106.048096,109.302887,106.048096,108.302162,104.167297,102338
25-09-12,108.889969,113.150352,108.817101,109.662376,105.475586,400779
26-09-12,108.336166,114.632011,108.331306,112.94632,108.634148,225127
27-09-12,112.703423,113.675003,111.250908,113.266937,108.942528,211696
28-09-12,113.194077,115.812485,113.194077,114.622299,110.246132,62825
01-10-12,115.132378,116.784065,114.549431,115.754189,111.334816,158916
03-10-12,116.186546,117.167839,114.175369,114.549431,110.176056,101720
04-10-12,116.584892,117.88681,113.675003,114.855476,110.470428,123839
05-10-12,117.517609,119.698807,115.623024,116.225403,111.78804,197348
08-10-12,114.695168,117.056107,113.898468,114.253098,109.891037,105323
09-10-12,114.651443,115.336411,114.160797,114.680595,110.302208,62372
10-10-12,113.679863,117.658485,112.94146,116.691765,112.236588,223069
11-10-12,117.085258,117.940247,113.38839,116.594604,112.14315,345210
12-10-12,117.945107,119.407333,116.589752,117.060966,112.59169,45132
15-10-12,119.990288,119.990288,114.729172,117.206703,112.731865,85324
16-10-12,117.085258,119.504494,117.080399,118.940979,114.399948,129716
17-10-12,119.703667,122.030602,119.703667,121.243622,116.614685,182784
18-10-12,121.544815,126.135536,121.544815,125.421425,120.632957,437997
19-10-12,125.528297,126.975952,121.544815,123.478256,118.763985,997713
22-10-12,123.682289,126.694191,122.419235,126.252129,121.431938,842832
23-10-12,126.402718,128.151566,125.829491,126.587318,121.754341,188167
25-10-12,126.208405,129.895554,126.116104,129.191162,124.258789,807775
29-10-12,129.220306,131.357788,127.111977,129.434052,124.492401,439911
30-10-12,128.928833,129.560364,122.662132,123.832886,119.10508,174128
31-10-12,123.390816,128.695648,123.390816,124.823898,120.058243,138907
01-11-12,124.469276,127.179985,123.52198,125.431137,120.642303,178502
02-11-12,124.950203,126.305565,124.556717,125.20282,120.422707,45513
05-11-12,125.431137,125.776047,119.990288,122.579552,117.899582,102317
06-11-12,122.584404,126.791351,121.928589,126.305565,121.483368,158936
07-11-12,124.372116,129.220306,124.367256,128.520767,123.613968,259772
08-11-12,126.388145,127.762932,125.625458,126.635902,121.801064,130158
09-11-12,127.277145,128.102982,126.504738,127.262566,122.403816,94258
11-11-12,null,null,null,null,null,null
12-11-12,126.461014,134.952637,126.461014,133.218369,128.132248,250406
15-11-12,133.388382,134.758316,132.59169,133.096909,128.015411,572211
16-11-12,134.515427,134.525146,131.552094,132.023315,126.982811,194744
19-11-12,134.078217,134.078217,129.380615,130.83313,125.838058,68506
20-11-12,131.163467,132.086472,129.7061,130.701965,125.711899,91335
21-11-12,130.969147,131.163467,128.253586,129.890701,124.931618,191553
22-11-12,129.900406,130.871994,128.253586,128.953125,124.029846,173634
23-11-12,129.608932,133.592422,129.608932,132.61113,127.548164,107289
26-11-12,140.879288,140.879288,131.80957,132.402237,127.347244,181487
27-11-12,134.636871,134.636871,132.334229,132.931747,127.856552,215329
29-11-12,134.923492,134.952637,130.774841,132.324509,127.272491,2286417
30-11-12,134.078217,134.466843,132.625702,133.801315,128.692932,210368
03-12-12,133.106628,134.563995,132.135056,133.087204,128.006073,800313
04-12-12,133.106628,134.078217,131.911591,132.596558,127.534157,97542
05-12-12,133.58757,134.078217,131.649261,132.509109,127.45002,84069
06-12-12,134.078217,134.078217,128.258438,130.828278,125.833397,82175
07-12-12,129.905273,132.101044,128.355591,129.589508,124.64193,217964
10-12-12,129.589508,129.60408,127.179985,127.84552,122.964523,227309
11-12-12,128.734512,128.73938,126.315277,127.369446,122.506615,269056
12-12-12,125.333984,127.374298,125.333984,126.640755,121.80574,163537
13-12-12,126.791351,127.277145,123.283943,125.377701,120.590919,361359
14-12-12,124.362396,126.694191,123.390816,125.489433,120.698364,162065
17-12-12,125.533157,126.208405,124.556717,125.620598,120.824539,349543
18-12-12,124.85305,125.824631,124.362396,125.018219,120.245155,297515
19-12-12,126.305565,136.99295,125.829491,126.320137,121.497353,8310462
20-12-12,127.277145,129.7061,125.465141,126.281273,121.459976,1469686
21-12-12,126.203545,126.208405,122.419235,123.711441,118.988266,12251584
24-12-12,125.139664,127.898956,124.090355,127.617195,122.744896,275519
26-12-12,128.107849,132.120483,127.665779,131.221756,126.211853,397177
27-12-12,132.606262,133.106628,129.128006,129.944138,124.983009,242861
28-12-12,131.129456,132.135056,129.225159,131.430649,126.412781,213939
31-12-12,129.220306,133.106628,129.220306,131.38208,126.366066,201743
01-01-13,131.678406,133.378677,131.610397,132.635406,127.57151,139432
02-01-13,134.063644,134.078217,130.400772,131.17804,126.169815,316514
03-01-13,132.586838,139.290741,131.649261,134.709747,129.566696,479558
04-01-13,134.559143,136.978378,134.466843,134.772888,129.627396,279019
07-01-13,135.438431,137.571045,133.713867,134.573715,129.435837,232013
08-01-13,134.505707,135.049789,133.13092,134.452271,129.319031,104643
09-01-13,135.137238,135.516159,132.625702,133.228073,128.141571,120051
10-01-13,132.912308,139.149872,132.912308,136.550888,131.33754,854308
11-01-13,137.614761,138.887543,134.272522,134.563995,129.426483,173603
14-01-13,135.438431,136.400284,134.078217,135.423859,130.253525,308630
15-01-13,138.061691,141.695404,136.021378,136.609177,131.3936,1912511
16-01-13,136.507172,137.959686,133.874176,134.641724,129.501251,361400
17-01-13,135.020645,136.978378,134.078217,134.306534,129.178848,224438
18-01-13,135.044937,135.807632,132.290497,133.247513,128.160278,313190
21-01-13,133.300949,136.021378,132.290497,135.180954,130.019913,2309389
22-01-13,136.006805,136.779205,134.272522,135.006073,129.851685,863602
23-01-13,137.199997,137.199997,131.399994,132.009995,126.970016,263140
24-01-13,131.899994,133.5,128.115005,130.199997,125.229103,116890
25-01-13,131.100006,132.5,129.149994,130.764999,125.772522,68540
28-01-13,132.369995,132.369995,129.5,130.050003,125.084839,74150
29-01-13,130.100006,131.494995,128.449997,129.524994,124.579865,85200
30-01-13,129.994995,131.5,128,130.509995,125.527267,105350
31-01-13,129.654999,131.100006,128.100006,129.175003,124.243233,108080
01-02-13,129.619995,130.695007,128.945007,129.615005,124.666443,143960
04-02-13,131.479996,131.485001,128.255005,129.25,124.315392,113540
05-02-13,129.100006,129.785004,127.199997,128.029999,123.141953,48950
06-02-13,129.460007,129.544998,127.400002,127.985001,123.098656,148040
07-02-13,127.705002,128.869995,125.599998,126.160004,121.343346,312080
08-02-13,125.5,126,124.300003,125.095001,120.318985,83460
11-02-13,125.980003,126,123.599998,124.485001,119.732285,107850
12-02-13,124.105003,125.050003,123.550003,124.195,119.453384,68410
13-02-13,126.860001,129,124.599998,125.940002,121.131744,1046950
14-02-13,126.5,129.800003,126,129.195007,124.262482,961430
15-02-13,128.794998,129.014999,127.599998,128.929993,124.007584,610650
18-02-13,129,129,126.709999,127.809998,122.930351,42660
19-02-13,128.449997,129.800003,126.525002,127.099998,122.247459,913210
20-02-13,128.494995,130.470001,127.199997,128.509995,123.603622,92950
21-02-13,127.195,128.699997,125.510002,126.480003,121.651131,96940
22-02-13,125.315002,126.495003,123.565002,123.904999,119.174438,128620
25-02-13,126.099998,130.179993,124.389999,128.660004,123.747894,444600
26-02-13,128.660004,130.800003,126.544998,127.934998,123.050575,197120
27-02-13,128.794998,131.899994,127.379997,131.110001,126.10434,137580
28-02-13,131.899994,132.934998,126.625,128.134995,123.242943,126700
01-03-13,129.990005,129.990005,127,128.229996,123.334312,181340
04-03-13,128.399994,128.399994,124.730003,125.720001,120.920143,92330
05-03-13,126.695,128.5,125.699997,127.160004,122.305176,267870
06-03-13,127.889999,127.889999,124.459999,124.830002,120.064117,130770
07-03-13,124.989998,126.480003,124.805,125.830002,121.025963,175760
08-03-13,126.989998,129.5,126.400002,128.475006,123.569962,213490
11-03-13,127.5,128,127.004997,127.885002,123.002472,208480
12-03-13,128.895004,128.895004,125.900002,126.235001,121.415474,111050
13-03-13,127.870003,127.885002,124.870003,125.260002,120.477707,276530
14-03-13,126.894997,127,124.205002,126.644997,121.809807,86680
15-03-13,127.050003,131.5,126,129.899994,124.940544,369730
18-03-13,128.979996,129.770004,127.199997,128.345001,123.444931,493610
19-03-13,128.485001,128.485001,125,125.349998,120.564278,69650
20-03-13,124.860001,126.510002,124.599998,124.910004,120.141075,45660
21-03-13,125.769997,126.375,122.550003,123.605003,118.885895,359720
22-03-13,124.995003,125,118.230003,120.970001,116.351486,109580
25-03-13,121.495003,121.495003,116.5,117.43,112.946655,604710
26-03-13,116.504997,117.184998,110.5,113.650002,109.310959,439570
28-03-13,113.584999,118.845001,110.654999,114.809998,110.426682,852790
01-04-13,115.625,118.5,115.625,117.309998,112.831223,79560
02-04-13,117,119.900002,117,118.254997,113.74015,392470
03-04-13,117.605003,121.5,117.605003,120.690002,116.082184,900780
04-04-13,121.199997,121.199997,118,119.514999,114.952042,318460
05-04-13,118.110001,120.099998,116.550003,117.279999,112.802383,429070
08-04-13,117.639999,118.995003,116.160004,117.260002,112.783134,73520
09-04-13,117.305,118.714996,112.5,113.695,109.35424,97370
10-04-13,112.599998,114.370003,111.550003,112.375,108.084618,131440
11-04-13,112,112.239998,110.5,111.07,106.82946,177260
12-04-13,110,112.004997,110,111.949997,107.675858,80570
15-04-13,113.970001,113.970001,110,111.364998,107.11319,414370
16-04-13,109.699997,113.480003,109.699997,112.425003,108.132736,385080
17-04-13,110.699997,115.099998,110.699997,114.565002,110.191032,152020
18-04-13,112.199997,118.495003,112.199997,117.144997,112.672531,146990
22-04-13,116.5,123,112.150002,122.205002,117.539345,743830
23-04-13,121.489998,124.900002,121.290001,123.915001,119.184059,73930
25-04-13,125,130.300003,124.400002,129.050003,124.123016,272510
26-04-13,129.699997,130.470001,125.660004,126.110001,121.29525,78840
29-04-13,126.110001,128,120,121.57,116.928596,727540
30-04-13,123.945,124,121.555,122.625,117.943306,59740
02-05-13,123.089996,127.489998,123.089996,126.809998,121.968529,144600
03-05-13,126.5,127.195,123.5,124.230003,119.48703,97430
06-05-13,124.050003,127,124,126.004997,121.19426,2487500
07-05-13,126.5,129,126.5,128.134995,123.242943,533320
08-05-13,129.869995,138,128.539993,136.210007,131.009674,905050
09-05-13,132.5,140.100006,132.5,139,133.693146,1278970
10-05-13,137.5,141.699997,137.5,139.945007,134.602051,210310
13-05-13,141.785004,141.785004,137.240005,137.875,132.611084,216880
14-05-13,136.729996,139.889999,136.699997,138.035004,132.764999,107200
15-05-13,137.020004,145,136.899994,140.115005,134.765579,1573330
16-05-13,143.899994,149,141.910004,147.360001,141.733978,1017980
17-05-13,148.399994,152.490005,147.5,150.925003,145.162827,1235360
20-05-13,152.899994,158.990005,150.5,158.115005,152.078354,1741480
21-05-13,157.399994,159.5,146.5,149.240005,143.542175,608960
22-05-13,149.699997,151.014999,141.125,144.429993,138.915802,522320
23-05-13,141.800003,143.380005,138.804993,142.520004,137.078751,200370
24-05-13,147.5,147.5,140.199997,144.184998,138.680161,425960
27-05-13,145,146.979996,142.300003,145.559998,140.002655,133040
28-05-13,146,148.470001,146,147.485001,141.854172,362890
29-05-13,146.199997,148.880005,146.199997,148.205002,142.546692,194820
30-05-13,147.949997,148.490005,145.994995,147.074997,141.459839,133760
31-05-13,145.600006,147.800003,145.600006,147.235001,141.613724,173880
03-06-13,147,148.5,146.199997,147.789993,142.147522,82090
04-06-13,147.794998,153.330002,143.869995,145.774994,140.209488,117460
05-06-13,146.494995,147.485001,144.535004,146.699997,141.099167,75080
06-06-13,147.479996,147.479996,143.690002,145.434998,139.882446,57910
07-06-13,145.494995,151,144.595001,150.335007,144.595398,259510
10-06-13,143.100006,152.270004,143.100006,149.365005,143.662399,144620
11-06-13,149.5,151.005005,148.044998,149.490005,143.782639,3091100
12-06-13,148.125,149.779999,145.009995,145.639999,140.079636,154840
13-06-13,146,146,142.110001,143.759995,138.271393,96720
14-06-13,143.505005,144.895004,143,143.964996,138.468567,184090
17-06-13,144.5,146.889999,143,143.800003,138.309875,208230
18-06-13,144,147.5,143.350006,143.934998,138.439713,170700
19-06-13,144.895004,147.380005,142.509995,142.964996,137.50676,465930
20-06-13,142.990005,144.399994,141.524994,142.199997,136.770966,63960
21-06-13,141.990005,141.990005,138.899994,139.755005,134.419312,136670
24-06-13,137.514999,138.785004,133,134.149994,129.028305,151620
25-06-13,135.970001,141.479996,130.324997,137.649994,132.394653,556590
26-06-13,138,140.994995,134.119995,137.414993,132.168625,168210
27-06-13,139,141,134.149994,134.850006,129.701569,252770
28-06-13,137.574997,142.184998,134.669998,138.475006,133.188187,390470
01-07-13,140,144.5,138.699997,143.899994,138.406082,189120
02-07-13,144.550003,146.5,137.869995,141.884995,136.467987,1954010
03-07-13,140.154999,142.505005,139.880005,141.774994,136.362167,111880
04-07-13,141.509995,141.509995,139.494995,140.800003,136.872528,56460
05-07-13,141,141.485001,139.119995,141.339996,137.397476,84150
08-07-13,141.979996,141.979996,138.115005,138.714996,134.845673,130020
09-07-13,138.505005,140.554993,138.5,139.210007,135.326904,90650
10-07-13,139.800003,140.880005,139.125,139.490005,135.599075,124860
11-07-13,140,145,140,144.934998,140.892181,1648620
12-07-13,142.199997,144.595001,142.199997,144.115005,140.095062,1000540
15-07-13,142.705002,148.580002,142.705002,148.115005,143.98349,170080
16-07-13,144.895004,146.264999,141.399994,142.005005,138.043915,1307040
17-07-13,142.324997,145.490005,140,141.059998,137.125275,256610
18-07-13,139.699997,144.005005,135.205002,137.455002,133.620834,959110
19-07-13,137.5,138.5,131.600006,132.535004,128.838104,384870
22-07-13,131.660004,137.5,131.660004,134.095001,130.354568,502940
23-07-13,133.199997,137.279999,122.870003,135.634995,131.851593,1290320
24-07-13,134.5,135.5,130.449997,131.315002,127.6521,437010
25-07-13,133.884995,133.884995,128.800003,130.259995,126.626518,152710
26-07-13,129.505005,131.199997,124.010002,125.370003,121.872948,243350
29-07-13,125.370003,126.300003,120.5,121.050003,117.673454,225450
30-07-13,119.910004,124,115.019997,117.989998,114.698799,302390
31-07-13,116.040001,116.040001,110.980003,114.394997,111.204063,414040
01-08-13,114.525002,117.495003,112.044998,112.985001,109.833405,203640
02-08-13,113.014999,113.815002,106.400002,110.254997,107.179558,336420
05-08-13,110.254997,113.970001,105.660004,106.989998,104.00563,324680
06-08-13,106.605003,106.605003,101,101.995003,99.149971,386350
07-08-13,101,103.5,100.995003,101.610001,98.775688,275760
08-08-13,102,106.5,101.894997,105.279999,102.34333,313970
12-08-13,106.995003,115,106.504997,113.235001,110.076416,3379050
13-08-13,113.794998,126.995003,112.099998,124.400002,120.93,324390
14-08-13,126.400002,127.504997,120.635002,122.25,118.839973,152290
16-08-13,120.610001,123,114.5,115.019997,111.81163,2274910
19-08-13,114.035004,117.5,108.900002,111.699997,108.584251,2475960
20-08-13,111.699997,117.599998,102.514999,115.540001,112.317131,485180
21-08-13,117.5,119.989998,108,110.004997,106.936523,119160
22-08-13,106.800003,113.394997,106.800003,109.574997,106.518524,95320
23-08-13,112.5,114.800003,110.010002,113.769997,110.596512,204840
26-08-13,113,114.879997,111.099998,112.105003,108.977951,149950
27-08-13,114.239998,114.239998,103.150002,104.264999,101.356636,474620
28-08-13,103.599998,103.599998,97.5,98.425003,95.679535,588370
29-08-13,101.300003,101.769997,96.529999,100.794998,97.983414,645500
30-08-13,98,103.400002,98,102.68,99.815842,360610
02-09-13,103.5,105.5,98.495003,101.18,98.357704,927240
03-09-13,102.400002,102.400002,98.599998,100.089996,97.298088,264390
04-09-13,99.120003,100.889999,98,98.580002,95.830208,258290
05-09-13,100.800003,108.294998,100.019997,106.650002,103.675117,934420
06-09-13,107.199997,111.5,107.004997,109.550003,106.494209,304680
10-09-13,113,115.5,111,114.724998,111.524864,404200
11-09-13,114.099998,117,114.099998,116.529999,113.279518,218360
12-09-13,116.900002,117.5,111,112.589996,109.449417,118590
13-09-13,113.199997,115.464996,111.25,114.555,111.359619,213470
16-09-13,115.445,116.845001,113,114.110001,110.92701,175620
17-09-13,114.400002,134.399994,113.985001,117.959999,114.669624,288370
18-09-13,119.190002,124.730003,117.264999,122.184998,118.776779,378870
19-09-13,123.995003,127.5,120.614998,124.559998,121.085526,1298190
20-09-13,127.489998,131.899994,121.105003,129.285004,125.678749,689480
23-09-13,127.504997,128.625,123,125.044998,121.557014,145270
24-09-13,123.800003,123.800003,117.510002,118.135002,114.839737,327510
25-09-13,117.919998,120.400002,116.510002,119.095001,115.772972,152520
26-09-13,119.599998,120.010002,116.5,117.089996,113.823891,367120
27-09-13,118.800003,119.010002,115.510002,117.75,114.465492,205400
30-09-13,119,119,115.510002,116.550003,113.298965,37830
01-10-13,115.705002,117.470001,114.120003,115.550003,112.326843,174710
03-10-13,115.519997,121.5,115.519997,120.480003,117.119339,118100
04-10-13,119.989998,126.5,119.989998,124.805,121.323692,403500
07-10-13,123.599998,127.495003,123.599998,126.105003,122.587433,285480
08-10-13,127.455002,129.880005,127,129.110001,125.508621,449230
09-10-13,129,129,127.5,128.179993,124.604538,238040
10-10-13,127.599998,128.759995,125.519997,126.370003,122.845055,147830
11-10-13,127.385002,127.900002,125.879997,126.089996,122.572853,158500
14-10-13,127.900002,129.964996,126.400002,129.550003,125.936325,131100
15-10-13,129.509995,130.199997,125.209999,127.695,124.133087,1242030
17-10-13,126.120003,128.195007,126,127.754997,124.191414,148410
18-10-13,127.324997,129.205002,127,127.845001,124.2789,178430
21-10-13,127.849998,129.779999,127.834999,128.940002,125.343361,140400
22-10-13,128.199997,130.199997,127.900002,129.600006,125.984978,566630
23-10-13,129.580002,130.699997,128.005005,128.529999,124.944786,81500
24-10-13,126,129.490005,126,127.489998,123.933815,74820
25-10-13,126.699997,130.860001,125.800003,128.580002,124.993378,125330
28-10-13,129,131.5,127.014999,127.440002,123.885193,36150
29-10-13,127.5,131,125.099998,128.949997,125.353081,736120
30-10-13,129.649994,133.559998,129.024994,131.625,127.953468,642540
31-10-13,132.830002,136.389999,130.039993,135.304993,131.530792,575490
01-11-13,135.005005,137.5,132.539993,136.735001,132.920914,380140
05-11-13,136.5,136.815002,133.5,134.110001,130.369125,519010
06-11-13,135,138.899994,133.494995,137.320007,133.489609,176630
07-11-13,136.505005,142.300003,136.5,140.925003,136.994064,372040
08-11-13,141,142.300003,137.009995,139.520004,135.628235,230670
11-11-13,140.475006,142,139.5,141.164993,137.227356,279570
12-11-13,141.164993,143.479996,140.404999,141.125,137.188461,146690
13-11-13,140.005005,141.419998,138.5,140.104996,136.196915,254700
14-11-13,141.085007,144.800003,140.130005,142.494995,138.520264,424120
18-11-13,143.199997,145.899994,141.029999,142.634995,138.656342,276990
19-11-13,142.710007,144.479996,141.699997,143.779999,139.769424,79240
20-11-13,143.470001,144.479996,142.220001,142.785004,138.802139,86010
21-11-13,143.100006,143.800003,138.720001,139.490005,135.599075,105660
22-11-13,139.994995,139.994995,136.5,137.839996,133.995102,247830
25-11-13,137.335007,141.5,136.600006,139.869995,135.96846,515230
26-11-13,138.494995,141,136.509995,137.585007,133.747238,1104360
27-11-13,141.505005,141.505005,138.009995,138.949997,135.074127,254160
28-11-13,139.335007,139.994995,137.5,138.955002,135.07901,700150
29-11-13,137.600006,141.479996,137.600006,141.054993,137.120407,239230
02-12-13,140.899994,142.895004,139.110001,140.619995,136.697556,687030
03-12-13,141.785004,148.880005,140.509995,146.990005,142.889862,744970
04-12-13,146,148.294998,143.229996,146.035004,141.961502,1514350
05-12-13,147.880005,149.5,144,145.225006,141.174118,290560
06-12-13,145.494995,150,145.074997,148.880005,144.727173,212180
09-12-13,150.5,151.895004,146.445007,149.684998,145.509689,302100
10-12-13,150.5,150.5,148.955002,150.059998,145.874237,190570
11-12-13,149.994995,150.300003,148.139999,149.274994,145.11113,100400
12-12-13,148.505005,150.5,146,149.649994,145.475662,230190
13-12-13,148.029999,149.794998,147.5,148.154999,144.022385,650300
16-12-13,145.324997,149.580002,145.324997,148.330002,144.192505,225620
17-12-13,148,149,147.679993,147.985001,143.857117,298650
18-12-13,146.384995,150.395004,145.154999,149.535004,145.363892,298530
19-12-13,148.059998,150.460007,146.669998,148.190002,144.056396,217300
20-12-13,147.804993,150,147,149.475006,145.305557,232570
23-12-13,150.699997,156,149.994995,155.524994,151.186768,371910
24-12-13,156.949997,157.5,152.705002,153.179993,148.907211,683420
26-12-13,154.800003,154.800003,151.100006,151.854996,147.619171,106130
27-12-13,149.5,153.979996,149.5,152.490005,148.23645,103740
30-12-13,155,157.994995,154.5,155.595001,151.254852,290880
31-12-13,155.145004,158.899994,155.145004,158.125,153.714279,256800
01-01-14,156,161.5,156,157.029999,152.649796,119950
02-01-14,157.050003,158.005005,155.880005,156.919998,152.542877,69730
03-01-14,157.179993,160.399994,153.865005,155.550003,151.211105,512820
06-01-14,157.115005,158,153.009995,155.145004,150.817398,476960
07-01-14,155.524994,157.190002,154.529999,155.404999,151.070114,225390
08-01-14,156.074997,156.074997,154.5,155.544998,151.206253,175680
09-01-14,154.610001,155.779999,153.699997,155.035004,150.71048,318820
10-01-14,155.979996,156.449997,154.914993,156.054993,151.702011,218390
13-01-14,156.104996,157.179993,155.514999,156.589996,152.222092,144560
14-01-14,156.994995,156.994995,155.009995,155.304993,150.972931,36600
15-01-14,155.399994,156.979996,153.199997,155.490005,151.152771,636260
16-01-14,155.5,160.399994,154.880005,158.404999,153.98645,360550
17-01-14,156.800003,158.399994,153.5,157.375,152.985168,190830
20-01-14,158,159.399994,155.104996,156.949997,152.572052,90000
21-01-14,157,160,156.779999,159.684998,155.230759,114140
22-01-14,160.100006,161,156.514999,157.350006,152.960892,106180
23-01-14,158.5,158.5,155.009995,157.434998,153.043518,69340
24-01-14,158.490005,158.490005,153.429993,155.054993,150.729904,173400
27-01-14,154.5,154.5,147.199997,149.175003,145.013947,168990
28-01-14,147.684998,154.800003,147.5,153.574997,149.291168,238320
29-01-14,154.5,155.865005,149.619995,151.220001,147.001862,41310
30-01-14,148.595001,150.880005,148.5,149.839996,145.66037,506800
31-01-14,150.054993,155.5,150,153.115005,148.844009,73480
03-02-14,154.399994,154.399994,148.205002,149.240005,145.077087,98390
04-02-14,151.285004,152.429993,147.5,148.130005,143.998108,51590
05-02-14,148.940002,151,147.550003,148.429993,144.289703,49780
06-02-14,151.5,151.5,147.595001,148.315002,144.177887,131540
07-02-14,149.994995,150.100006,148.005005,149.389999,145.222931,30560
10-02-14,150.199997,151.994995,147.804993,148.574997,144.430649,32910
11-02-14,149.895004,150,146,146.559998,142.471863,16820
12-02-14,148,149.5,147.024994,148.190002,144.056396,119360
13-02-14,146.714996,149.889999,146.714996,148.220001,144.085541,83860
14-02-14,148.225006,149.5,146.100006,147.539993,143.42453,31070
17-02-14,147.505005,151.240005,147.505005,150.384995,146.19014,150600
18-02-14,155.100006,157.800003,150.600006,155.744995,151.400635,853560
19-02-14,155.104996,155.104996,153.479996,154.020004,149.723785,74530
20-02-14,154.5,154.779999,149.320007,151.229996,147.011597,79100
21-02-14,150.509995,154,150.104996,152.964996,148.698196,109100
24-02-14,152.970001,155,151.634995,152.630005,148.372574,58610
25-02-14,151.199997,155.600006,151.199997,155.335007,151.00209,595850
26-02-14,156,156.5,152.550003,154.789993,150.47229,89260
28-02-14,155.5,158.5,154.994995,157.149994,152.766464,160710
03-03-14,157.895004,159.399994,156.505005,158.895004,154.462799,1506840
04-03-14,157.199997,159,157.199997,158.509995,154.088531,88190
05-03-14,158.5,159.679993,155,155.759995,151.415237,183260
06-03-14,156.210007,164.705002,156.100006,161.639999,157.13121,531330
07-03-14,162.005005,164.5,158.660004,163.669998,159.104599,468240
10-03-14,163.669998,167.5,162.270004,167.210007,162.545898,690250
11-03-14,167.074997,171.304993,166.914993,169.470001,164.742844,303640
12-03-14,169.600006,170.880005,168.5,169.074997,164.358826,94480
13-03-14,172.5,172.5,163,164.705002,160.110748,102560
14-03-14,165,167,163.550003,165.580002,160.961334,118930
18-03-14,165,168,164.104996,167.020004,162.361176,136300
19-03-14,165.035004,168.095001,164.580002,166.919998,162.263947,311050
20-03-14,167,167.279999,165,165.195007,160.587051,704410
21-03-14,165.304993,168.080002,165.300003,167.330002,162.662506,199300
22-03-14,null,null,null,null,null,null
24-03-14,168.399994,169.580002,165,165.695007,161.073105,107690
25-03-14,165.304993,168.479996,165.070007,166.039993,161.408493,782570
26-03-14,168.475006,168.479996,165.5,165.994995,161.364746,533560
27-03-14,166.005005,170.479996,165,169.789993,165.053894,369230
28-03-14,168.184998,182.479996,168.184998,179.770004,174.755493,871700
31-03-14,180,181.5,176.5,179.100006,174.104218,268650
01-04-14,179,179.880005,173.029999,177.744995,172.786987,476530
02-04-14,180,180,174.104996,175.149994,170.264374,266980
03-04-14,171.804993,175.5,166.160004,174.574997,169.705414,480680
04-04-14,174.199997,177.294998,172.705002,175.839996,170.93515,140210
07-04-14,176.389999,178.979996,176,176.789993,171.858627,91840
09-04-14,176.5,179.274994,174.705002,175.625,170.726135,427080
10-04-14,174.404999,181.600006,174.404999,178.610001,173.627869,1649440
11-04-14,179,180.5,176,176.240005,171.323975,139760
15-04-14,176.600006,177.945007,174.600006,175.774994,170.871918,183320
16-04-14,176.404999,179,175.705002,177.270004,172.325241,933980
17-04-14,178,178.850006,176,176.720001,171.790573,853760
21-04-14,176.300003,179.990005,175.699997,176.895004,171.960693,701610
22-04-14,177.600006,178.800003,175.440002,176.514999,171.591324,1653290
23-04-14,176.604996,185.100006,176.600006,182.675003,177.579498,500480
24-04-14,182.675003,182.675003,182.675003,182.675003,177.579498,0
25-04-14,184.835007,184.835007,178.660004,181.300003,176.242828,226640
28-04-14,183.929993,186,180.199997,185.679993,180.500626,190050
29-04-14,184.130005,187.889999,182.645004,187.255005,182.031754,295490
30-04-14,186.899994,188.990005,182.800003,186.990005,181.774124,471100
02-05-14,189.800003,189.800003,187,187.779999,182.542099,85580
05-05-14,187.5,188.175003,185.884995,187.815002,182.576096,64240
06-05-14,185.100006,188.990005,185.100006,187.910004,182.668472,832040
07-05-14,186.029999,188.580002,186.029999,188.384995,183.130203,893630
08-05-14,186.625,189.005005,186.625,188.899994,183.630844,95570
09-05-14,188.860001,190.5,188.179993,190.169998,184.865417,251260
12-05-14,189.684998,192.195007,185.300003,190.009995,184.709869,928560
13-05-14,191.800003,191.800003,183.110001,187.985001,182.741348,505770
14-05-14,187.994995,190,178.5,180.589996,175.552612,404840
15-05-14,181,181,170.5,173.565002,168.723602,931810
16-05-14,177,180,175,177.134995,172.194016,596680
19-05-14,177.300003,181.994995,177.300003,179.990005,174.96936,1443820
20-05-14,181.035004,181.824997,177,178.024994,173.059174,654410
21-05-14,181.395004,184.895004,178.779999,184.095001,178.959854,397360
22-05-14,185,207,184.095001,204.354996,198.654724,1479650
23-05-14,207,207,200.550003,202.785004,197.12851,284780
26-05-14,206.699997,209,194,200.585007,194.989914,450410
27-05-14,195,202.5,195,197.830002,192.311737,545300
28-05-14,201.479996,201.479996,191.5,194.574997,189.147537,306240
29-05-14,193.009995,199.479996,193.009995,198.945007,193.395645,86220
30-05-14,200.800003,203.979996,197,202.085007,196.448059,335220
02-06-14,203.580002,210,200.869995,208.375,202.562607,410420
03-06-14,209.225006,223,208.985001,211.375,205.478912,376210
04-06-14,214.899994,215.505005,206.020004,211.354996,205.459503,109920
05-06-14,211.300003,220,206,218.354996,212.264221,234800
06-06-14,220,220,211.660004,214.675003,208.68689,672350
09-06-14,219.899994,219.899994,211.5,214.910004,208.915314,616150
10-06-14,215.274994,215.274994,207.929993,211.205002,205.31366,301070
